Energy (eV),Intensity,,,
969.5610578,0.294063739,,,
969.5596188,0.292966552,,,
969.5581799,0.291869365,,,
969.556741,0.290772178,,,
969.7033066,0.300641722,,,
969.7018677,0.299544535,,,
969.7004288,0.298447348,,,
969.6989898,0.297350161,,,
969.6975509,0.296252974,,,
969.696112,0.295155787,,,
969.694673,0.2940586,,,
969.6932341,0.292961413,,,
969.6917952,0.291864226,,,
969.6903562,0.290767038,,,
969.8369219,0.300636583,,,
969.835483,0.299539396,,,
969.8340441,0.298442209,,,
969.8326051,0.297345022,,,
969.8311662,0.296247835,,,
969.8297273,0.295150648,,,
969.8282883,0.294053461,,,
969.8268494,0.292956273,,,
969.8254105,0.291859086,,,
969.9705372,0.300631444,,,
969.9690983,0.299534257,,,
969.9676593,0.29843707,,,
969.9662204,0.297339883,,,
969.9647815,0.296242696,,,
969.9633425,0.295145509,,,
969.9619036,0.294048321,,,
969.9604647,0.292951134,,,
969.9590257,0.291853947,,,
970.1041525,0.300626305,,,
970.1027136,0.299529118,,,
970.1012746,0.298431931,,,
970.0998357,0.297334744,,,
970.0983968,0.296237556,,,
970.0969578,0.295140369,,,
970.0955189,0.294043182,,,
970.09408,0.292945995,,,
970.092641,0.291848808,,,
970.2377678,0.300621166,,,
970.2363288,0.299523979,,,
970.2348899,0.298426792,,,
970.233451,0.297329604,,,
970.232012,0.296232417,,,
970.2305731,0.29513523,,,
970.2291342,0.294038043,,,
970.2276952,0.292940856,,,
970.2262563,0.291843669,,,
970.3713831,0.300616027,,,
970.3699441,0.29951884,,,
970.3685052,0.298421652,,,
970.3670663,0.297324465,,,
970.3656273,0.296227278,,,
970.3641884,0.295130091,,,
970.3627495,0.294032904,,,
970.3613105,0.292935717,,,
970.3598716,0.29183853,,,
970.5049983,0.300610887,,,
970.5035594,0.2995137,,,
970.5021205,0.298416513,,,
970.5006815,0.297319326,,,
970.4992426,0.296222139,,,
970.4978037,0.295124952,,,
970.4963647,0.294027765,,,
970.4949258,0.292930578,,,
970.4934869,0.291833391,,,
970.6386136,0.300605748,,,
970.6371747,0.299508561,,,
970.6357358,0.298411374,,,
970.6342968,0.297314187,,,
970.6328579,0.296217,,,
970.631419,0.295119813,,,
970.62998,0.294022626,,,
970.6285411,0.292925439,,,
970.6271021,0.291828252,,,
970.7736678,0.301697796,,,
970.7722289,0.300600609,,,
970.77079,0.299503422,,,
970.769351,0.298406235,,,
970.7679121,0.297309048,,,
970.7664732,0.296211861,,,
970.7650342,0.295114674,,,
970.7635953,0.294017487,,,
970.7621564,0.2929203,,,
970.7607174,0.291823113,,,
970.9072831,0.301692657,,,
970.9058442,0.30059547,,,
970.9044053,0.299498283,,,
970.9029663,0.298401096,,,
970.9015274,0.297303909,,,
970.9000885,0.296206722,,,
970.8986495,0.295109535,,,
970.8972106,0.294012348,,,
970.8957717,0.292915161,,,
971.0408984,0.301687518,,,
971.0394595,0.300590331,,,
971.0380205,0.299493144,,,
971.0365816,0.298395957,,,
971.0351427,0.29729877,,,
971.0337037,0.296201583,,,
971.0322648,0.295104396,,,
971.0308259,0.294007209,,,
971.0293869,0.292910022,,,
971.1745137,0.301682379,,,
971.1730748,0.300585192,,,
971.1716358,0.299488005,,,
971.1701969,0.298390818,,,
971.168758,0.297293631,,,
971.167319,0.296196444,,,
971.1658801,0.295099257,,,
971.1644412,0.29400207,,,
971.1630022,0.292904883,,,
971.308129,0.30167724,,,
971.30669,0.300580053,,,
971.3052511,0.299482866,,,
971.3038122,0.298385679,,,
971.3023732,0.297288492,,,
971.3009343,0.296191305,,,
971.2994954,0.295094118,,,
971.2980564,0.293996931,,,
971.2966175,0.292899744,,,
971.4417443,0.301672101,,,
971.4403053,0.300574914,,,
971.4388664,0.299477727,,,
971.4374275,0.29838054,,,
971.4359885,0.297283353,,,
971.4345496,0.296186166,,,
971.4331107,0.295088979,,,
971.4316717,0.293991792,,,
971.4302328,0.292894605,,,
971.5753595,0.301666962,,,
971.5739206,0.300569775,,,
971.5724817,0.299472588,,,
971.5710427,0.298375401,,,
971.5696038,0.297278214,,,
971.5681649,0.296181027,,,
971.5667259,0.29508384,,,
971.565287,0.293986653,,,
971.5638481,0.292889466,,,
971.5624091,0.291792279,,,
971.7089748,0.301661823,,,
971.7075359,0.300564636,,,
971.706097,0.299467449,,,
971.704658,0.298370262,,,
971.7032191,0.297273075,,,
971.7017802,0.296175888,,,
971.7003412,0.295078701,,,
971.6989023,0.293981514,,,
971.6974633,0.292884327,,,
971.6960244,0.29178714,,,
971.844029,0.302753871,,,
971.8425901,0.301656684,,,
971.8411512,0.300559497,,,
971.8397122,0.29946231,,,
971.8382733,0.298365123,,,
971.8368344,0.297267936,,,
971.8353954,0.296170749,,,
971.8339565,0.295073562,,,
971.8325176,0.293976375,,,
971.8310786,0.292879188,,,
971.8296397,0.291782001,,,
971.9776443,0.302748732,,,
971.9762054,0.301651545,,,
971.9747665,0.300554358,,,
971.9733275,0.299457171,,,
971.9718886,0.298359984,,,
971.9704497,0.297262797,,,
971.9690107,0.29616561,,,
971.9675718,0.295068423,,,
971.9661328,0.293971236,,,
971.9646939,0.292874049,,,
972.1112596,0.302743593,,,
972.1098207,0.301646406,,,
972.1083817,0.300549219,,,
972.1069428,0.299452032,,,
972.1055039,0.298354845,,,
972.1040649,0.297257658,,,
972.102626,0.296160471,,,
972.1011871,0.295063284,,,
972.0997481,0.293966097,,,
972.2463138,0.303835641,,,
972.2448749,0.302738454,,,
972.243436,0.301641267,,,
972.241997,0.30054408,,,
972.2405581,0.299446893,,,
972.2391192,0.298349706,,,
972.2376802,0.297252519,,,
972.2362413,0.296155332,,,
972.2348023,0.295058145,,,
972.3799291,0.303830502,,,
972.3784902,0.302733315,,,
972.3770512,0.301636128,,,
972.3756123,0.300538941,,,
972.3741734,0.299441754,,,
972.3727344,0.298344567,,,
972.3712955,0.29724738,,,
972.3698566,0.296150193,,,
972.3684176,0.295053006,,,
972.5135444,0.303825363,,,
972.5121055,0.302728176,,,
972.5106665,0.301630989,,,
972.5092276,0.300533802,,,
972.5077887,0.299436615,,,
972.5063497,0.298339428,,,
972.5049108,0.297242241,,,
972.5034718,0.296145054,,,
972.5020329,0.295047867,,,
972.6485986,0.304917411,,,
972.6471597,0.303820224,,,
972.6457207,0.302723037,,,
972.6442818,0.30162585,,,
972.6428429,0.300528663,,,
972.6414039,0.299431476,,,
972.639965,0.298334289,,,
972.6385261,0.297237102,,,
972.6370871,0.296139915,,,
972.7836528,0.306009459,,,
972.7822139,0.304912272,,,
972.780775,0.303815085,,,
972.779336,0.302717898,,,
972.7778971,0.301620711,,,
972.7764582,0.300523524,,,
972.7750192,0.299426337,,,
972.7735803,0.29832915,,,
972.7721413,0.297231963,,,
972.918707,0.307101507,,,
972.9172681,0.30600432,,,
972.9158292,0.304907133,,,
972.9143902,0.303809946,,,
972.9129513,0.302712759,,,
972.9115124,0.301615572,,,
972.9100734,0.300518385,,,
972.9086345,0.299421198,,,
972.9071956,0.298324011,,,
972.9057566,0.297226823,,,
973.0523223,0.307096368,,,
973.0508834,0.305999181,,,
973.0494445,0.304901994,,,
973.0480055,0.303804807,,,
973.0465666,0.30270762,,,
973.0451277,0.301610433,,,
973.0436887,0.300513246,,,
973.0422498,0.299416059,,,
973.0408108,0.298318871,,,
973.0393719,0.297221684,,,
973.1859376,0.307091229,,,
973.1844987,0.305994042,,,
973.1830597,0.304896855,,,
973.1816208,0.303799668,,,
973.1801819,0.302702481,,,
973.1787429,0.301605294,,,
973.177304,0.300508107,,,
973.1758651,0.299410919,,,
973.1744261,0.298313732,,,
973.3209918,0.308183277,,,
973.3195529,0.30708609,,,
973.318114,0.305988903,,,
973.316675,0.304891716,,,
973.3152361,0.303794529,,,
973.3137972,0.302697342,,,
973.3123582,0.301600154,,,
973.3109193,0.300502967,,,
973.3094803,0.29940578,,,
973.3080414,0.298308593,,,
973.4546071,0.308178138,,,
973.4531682,0.307080951,,,
973.4517292,0.305983764,,,
973.4502903,0.304886577,,,
973.4488514,0.30378939,,,
973.4474124,0.302692202,,,
973.4459735,0.301595015,,,
973.4445346,0.300497828,,,
973.4430956,0.299400641,,,
973.4416567,0.298303454,,,
973.5896613,0.309270186,,,
973.5882224,0.308172999,,,
973.5867835,0.307075812,,,
973.5853445,0.305978625,,,
973.5839056,0.304881438,,,
973.5824667,0.30378425,,,
973.5810277,0.302687063,,,
973.5795888,0.301589876,,,
973.5781498,0.300492689,,,
973.5767109,0.299395502,,,
973.7232766,0.309265047,,,
973.7218377,0.30816786,,,
973.7203987,0.307070673,,,
973.7189598,0.305973485,,,
973.7175209,0.304876298,,,
973.7160819,0.303779111,,,
973.714643,0.302681924,,,
973.7132041,0.301584737,,,
973.7117651,0.30048755,,,
973.8583308,0.310357095,,,
973.8568919,0.309259908,,,
973.855453,0.308162721,,,
973.854014,0.307065533,,,
973.8525751,0.305968346,,,
973.8511362,0.304871159,,,
973.8496972,0.303773972,,,
973.8482583,0.302676785,,,
973.8468193,0.301579598,,,
973.8453804,0.300482411,,,
973.9919461,0.310351956,,,
973.9905072,0.309254769,,,
973.9890682,0.308157581,,,
973.9876293,0.307060394,,,
973.9861904,0.305963207,,,
973.9847514,0.30486602,,,
973.9833125,0.303768833,,,
973.9818736,0.302671646,,,
973.9804346,0.301574459,,,
974.1270003,0.311444004,,,
974.1255614,0.310346816,,,
974.1241225,0.309249629,,,
974.1226835,0.308152442,,,
974.1212446,0.307055255,,,
974.1198057,0.305958068,,,
974.1183667,0.304860881,,,
974.1169278,0.303763694,,,
974.1154889,0.302666507,,,
974.2606156,0.311438864,,,
974.2591767,0.310341677,,,
974.2577377,0.30924449,,,
974.2562988,0.308147303,,,
974.2548599,0.307050116,,,
974.2534209,0.305952929,,,
974.251982,0.304855742,,,
974.2505431,0.303758555,,,
974.2491041,0.302661368,,,
974.3942309,0.311433725,,,
974.392792,0.310336538,,,
974.391353,0.309239351,,,
974.3899141,0.308142164,,,
974.3884752,0.307044977,,,
974.3870362,0.30594779,,,
974.3855973,0.304850603,,,
974.3841584,0.303753416,,,
974.3827194,0.302656229,,,
974.5292851,0.312525773,,,
974.5278462,0.311428586,,,
974.5264072,0.310331399,,,
974.5249683,0.309234212,,,
974.5235294,0.308137025,,,
974.5220904,0.307039838,,,
974.5206515,0.305942651,,,
974.5192126,0.304845464,,,
974.5177736,0.303748277,,,
974.6629004,0.312520634,,,
974.6614615,0.311423447,,,
974.6600225,0.31032626,,,
974.6585836,0.309229073,,,
974.6571447,0.308131886,,,
974.6557057,0.307034699,,,
974.6542668,0.305937512,,,
974.6528279,0.304840325,,,
974.6513889,0.303743138,,,
974.7979546,0.313612682,,,
974.7965157,0.312515495,,,
974.7950767,0.311418308,,,
974.7936378,0.310321121,,,
974.7921989,0.309223934,,,
974.7907599,0.308126747,,,
974.789321,0.30702956,,,
974.7878821,0.305932373,,,
974.7864431,0.304835186,,,
974.7850042,0.303737999,,,
974.9315699,0.313607543,,,
974.930131,0.312510356,,,
974.928692,0.311413169,,,
974.9272531,0.310315982,,,
974.9258142,0.309218795,,,
974.9243752,0.308121608,,,
974.9229363,0.307024421,,,
974.9214974,0.305927234,,,
974.9200584,0.304830047,,,
975.0666241,0.314699591,,,
975.0651852,0.313602404,,,
975.0637462,0.312505217,,,
975.0623073,0.31140803,,,
975.0608684,0.310310843,,,
975.0594294,0.309213656,,,
975.0579905,0.308116469,,,
975.0565516,0.307019282,,,
975.0551126,0.305922095,,,
975.0536737,0.304824908,,,
975.2002394,0.314694452,,,
975.1988005,0.313597265,,,
975.1973615,0.312500078,,,
975.1959226,0.311402891,,,
975.1944837,0.310305704,,,
975.1930447,0.309208517,,,
975.1916058,0.30811133,,,
975.1901669,0.307014143,,,
975.1887279,0.305916956,,,
975.3352936,0.3157865,,,
975.3338547,0.314689313,,,
975.3324157,0.313592126,,,
975.3309768,0.312494939,,,
975.3295379,0.311397752,,,
975.3280989,0.310300565,,,
975.32666,0.309203378,,,
975.3252211,0.308106191,,,
975.3237821,0.307009004,,,
975.3223432,0.305911817,,,
975.4689089,0.315781361,,,
975.46747,0.314684174,,,
975.466031,0.313586987,,,
975.4645921,0.3124898,,,
975.4631532,0.311392613,,,
975.4617142,0.310295426,,,
975.4602753,0.309198239,,,
975.4588364,0.308101052,,,
975.4573974,0.307003865,,,
975.6025242,0.315776222,,,
975.6010852,0.314679035,,,
975.5996463,0.313581848,,,
975.5982074,0.312484661,,,
975.5967684,0.311387474,,,
975.5953295,0.310290287,,,
975.5938906,0.3091931,,,
975.5924516,0.308095913,,,
975.5910127,0.306998726,,,
975.7361395,0.315771083,,,
975.7347005,0.314673896,,,
975.7332616,0.313576709,,,
975.7318227,0.312479522,,,
975.7303837,0.311382335,,,
975.7289448,0.310285148,,,
975.7275059,0.309187961,,,
975.7260669,0.308090774,,,
975.8711937,0.316863131,,,
975.8697547,0.315765944,,,
975.8683158,0.314668757,,,
975.8668769,0.31357157,,,
975.8654379,0.312474383,,,
975.863999,0.311377196,,,
975.8625601,0.310280009,,,
975.8611211,0.309182822,,,
975.8596822,0.308085635,,,
976.004809,0.316857992,,,
976.00337,0.315760805,,,
976.0019311,0.314663618,,,
976.0004922,0.313566431,,,
975.9990532,0.312469244,,,
975.9976143,0.311372057,,,
975.9961754,0.31027487,,,
975.9947364,0.309177683,,,
975.9932975,0.308080496,,,
976.1398632,0.31795004,,,
976.1384242,0.316852853,,,
976.1369853,0.315755666,,,
976.1355464,0.314658479,,,
976.1341074,0.313561292,,,
976.1326685,0.312464105,,,
976.1312296,0.311366918,,,
976.1297906,0.310269731,,,
976.1283517,0.309172544,,,
976.1269128,0.308075357,,,
976.2734785,0.317944901,,,
976.2720395,0.316847714,,,
976.2706006,0.315750527,,,
976.2691617,0.31465334,,,
976.2677227,0.313556153,,,
976.2662838,0.312458966,,,
976.2648449,0.311361779,,,
976.2634059,0.310264592,,,
976.261967,0.309167405,,,
976.260528,0.308070218,,,
976.4070937,0.317939762,,,
976.4056548,0.316842575,,,
976.4042159,0.315745388,,,
976.4027769,0.314648201,,,
976.401338,0.313551014,,,
976.3998991,0.312453827,,,
976.3984601,0.31135664,,,
976.3970212,0.310259453,,,
976.3955823,0.309162266,,,
976.540709,0.317934623,,,
976.5392701,0.316837436,,,
976.5378312,0.315740249,,,
976.5363922,0.314643062,,,
976.5349533,0.313545875,,,
976.5335144,0.312448688,,,
976.5320754,0.311351501,,,
976.5306365,0.310254314,,,
976.6743243,0.317929484,,,
976.6728854,0.316832297,,,
976.6714464,0.31573511,,,
976.6700075,0.314637923,,,
976.6685686,0.313540736,,,
976.6671296,0.312443549,,,
976.6656907,0.311346362,,,
976.6642518,0.310249175,,,
976.8093785,0.319021532,,,
976.8079396,0.317924345,,,
976.8065007,0.316827158,,,
976.8050617,0.315729971,,,
976.8036228,0.314632784,,,
976.8021839,0.313535597,,,
976.8007449,0.31243841,,,
976.799306,0.311341223,,,
976.797867,0.310244036,,,
976.9429938,0.319016393,,,
976.9415549,0.317919206,,,
976.9401159,0.316822019,,,
976.938677,0.315724832,,,
976.9372381,0.314627645,,,
976.9357991,0.313530458,,,
976.9343602,0.312433271,,,
976.9329213,0.311336083,,,
977.078048,0.320108441,,,
977.0766091,0.319011254,,,
977.0751702,0.317914067,,,
977.0737312,0.31681688,,,
977.0722923,0.315719693,,,
977.0708534,0.314622506,,,
977.0694144,0.313525319,,,
977.0679755,0.312428131,,,
977.0665365,0.311330944,,,
977.2116633,0.320103302,,,
977.2102244,0.319006115,,,
977.2087854,0.317908928,,,
977.2073465,0.316811741,,,
977.2059076,0.315714554,,,
977.2044686,0.314617367,,,
977.2030297,0.313520179,,,
977.2015908,0.312422992,,,
977.3452786,0.320098163,,,
977.3438397,0.319000976,,,
977.3424007,0.317903789,,,
977.3409618,0.316806602,,,
977.3395229,0.315709414,,,
977.3380839,0.314612227,,,
977.336645,0.31351504,,,
977.3352061,0.312417853,,,
977.4788939,0.320093024,,,
977.4774549,0.318995837,,,
977.476016,0.31789865,,,
977.4745771,0.316801462,,,
977.4731381,0.315704275,,,
977.4716992,0.314607088,,,
977.4702603,0.313509901,,,
977.4688213,0.312412714,,,
977.6125092,0.320087885,,,
977.6110702,0.318990698,,,
977.6096313,0.31789351,,,
977.6081924,0.316796323,,,
977.6067534,0.315699136,,,
977.6053145,0.314601949,,,
977.6038756,0.313504762,,,
977.6024366,0.312407575,,,
977.7461244,0.320082745,,,
977.7446855,0.318985558,,,
977.7432466,0.317888371,,,
977.7418076,0.316791184,,,
977.7403687,0.315693997,,,
977.7389298,0.31459681,,,
977.7374908,0.313499623,,,
977.7360519,0.312402436,,,
977.8797397,0.320077606,,,
977.8783008,0.318980419,,,
977.8768619,0.317883232,,,
977.8754229,0.316786045,,,
977.873984,0.315688858,,,
977.8725451,0.314591671,,,
977.8711061,0.313494484,,,
977.8696672,0.312397297,,,
978.013355,0.320072467,,,
978.0119161,0.31897528,,,
978.0104771,0.317878093,,,
978.0090382,0.316780906,,,
978.0075993,0.315683719,,,
978.0061603,0.314586532,,,
978.0047214,0.313489345,,,
978.0032825,0.312392158,,,
978.1469703,0.320067328,,,
978.1455314,0.318970141,,,
978.1440924,0.317872954,,,
978.1426535,0.316775767,,,
978.1412146,0.31567858,,,
978.1397756,0.314581393,,,
978.1383367,0.313484206,,,
978.1368977,0.312387019,,,
978.2805856,0.320062189,,,
978.2791466,0.318965002,,,
978.2777077,0.317867815,,,
978.2762688,0.316770628,,,
978.2748298,0.315673441,,,
978.2733909,0.314576254,,,
978.271952,0.313479067,,,
978.270513,0.31238188,,,
978.4142009,0.32005705,,,
978.4127619,0.318959863,,,
978.411323,0.317862676,,,
978.4098841,0.316765489,,,
978.4084451,0.315668302,,,
978.4070062,0.314571115,,,
978.4055672,0.313473928,,,
978.4041283,0.312376741,,,
978.4026894,0.311279554,,,
978.5478161,0.320051911,,,
978.5463772,0.318954724,,,
978.5449383,0.317857537,,,
978.5434993,0.31676035,,,
978.5420604,0.315663163,,,
978.5406215,0.314565976,,,
978.5391825,0.313468789,,,
978.5377436,0.312371602,,,
978.5363047,0.311274415,,,
978.6799925,0.318949585,,,
978.6785536,0.317852398,,,
978.6771146,0.316755211,,,
978.6756757,0.315658024,,,
978.6742367,0.314560837,,,
978.6727978,0.31346365,,,
978.6713589,0.312366463,,,
978.6699199,0.311269276,,,
978.8136078,0.318944446,,,
978.8121688,0.317847259,,,
978.8107299,0.316750072,,,
978.809291,0.315652885,,,
978.807852,0.314555698,,,
978.8064131,0.313458511,,,
978.8049742,0.312361324,,,
978.8035352,0.311264137,,,
978.9472231,0.318939307,,,
978.9457841,0.31784212,,,
978.9443452,0.316744933,,,
978.9429062,0.315647746,,,
978.9414673,0.314550559,,,
978.9400284,0.313453372,,,
978.9385894,0.312356185,,,
978.9371505,0.311258998,,,
979.0808383,0.318934168,,,
979.0793994,0.317836981,,,
979.0779605,0.316739794,,,
979.0765215,0.315642607,,,
979.0750826,0.31454542,,,
979.0736437,0.313448233,,,
979.0722047,0.312351046,,,
979.0707658,0.311253859,,,
979.0693269,0.310156672,,,
979.2144536,0.318929029,,,
979.2130147,0.317831842,,,
979.2115757,0.316734655,,,
979.2101368,0.315637468,,,
979.2086979,0.314540281,,,
979.2072589,0.313443094,,,
979.20582,0.312345907,,,
979.2043811,0.31124872,,,
979.2029421,0.310151533,,,
979.3480689,0.31892389,,,
979.34663,0.317826703,,,
979.345191,0.316729516,,,
979.3437521,0.315632329,,,
979.3423132,0.314535142,,,
979.3408742,0.313437955,,,
979.3394353,0.312340768,,,
979.3379964,0.311243581,,,
979.3365574,0.310146394,,,
979.4802452,0.317821564,,,
979.4788063,0.316724377,,,
979.4773674,0.31562719,,,
979.4759284,0.314530003,,,
979.4744895,0.313432816,,,
979.4730506,0.312335629,,,
979.4716116,0.311238442,,,
979.4701727,0.310141255,,,
979.6138605,0.317816425,,,
979.6124216,0.316719238,,,
979.6109827,0.315622051,,,
979.6095437,0.314524864,,,
979.6081048,0.313427677,,,
979.6066659,0.31233049,,,
979.6052269,0.311233303,,,
979.603788,0.310136115,,,
979.6023491,0.309038928,,,
979.7460369,0.316714099,,,
979.7445979,0.315616912,,,
979.743159,0.314519725,,,
979.7417201,0.313422538,,,
979.7402811,0.31232535,,,
979.7388422,0.311228163,,,
979.7374033,0.310130976,,,
979.7359643,0.309033789,,,
979.7345254,0.307936602,,,
979.8796522,0.31670896,,,
979.8782132,0.315611773,,,
979.8767743,0.314514586,,,
979.8753354,0.313417398,,,
979.8738964,0.312320211,,,
979.8724575,0.311223024,,,
979.8710186,0.310125837,,,
979.8695796,0.30902865,,,
979.8681407,0.307931463,,,
980.0118285,0.315606634,,,
980.0103896,0.314509446,,,
980.0089506,0.313412259,,,
980.0075117,0.312315072,,,
980.0060728,0.311217885,,,
980.0046338,0.310120698,,,
980.0031949,0.309023511,,,
980.001756,0.307926324,,,
980.1454438,0.315601494,,,
980.1440049,0.314504307,,,
980.1425659,0.31340712,,,
980.141127,0.312309933,,,
980.1396881,0.311212746,,,
980.1382491,0.310115559,,,
980.1368102,0.309018372,,,
980.1353713,0.307921185,,,
980.2790591,0.315596355,,,
980.2776201,0.314499168,,,
980.2761812,0.313401981,,,
980.2747423,0.312304794,,,
980.2733033,0.311207607,,,
980.2718644,0.31011042,,,
980.2704255,0.309013233,,,
980.2689865,0.307916046,,,
980.2675476,0.306818859,,,
980.4126744,0.315591216,,,
980.4112354,0.314494029,,,
980.4097965,0.313396842,,,
980.4083576,0.312299655,,,
980.4069186,0.311202468,,,
980.4054797,0.310105281,,,
980.4040408,0.309008094,,,
980.4026018,0.307910907,,,
980.4011629,0.30681372,,,
980.5462896,0.315586077,,,
980.5448507,0.31448889,,,
980.5434118,0.313391703,,,
980.5419728,0.312294516,,,
980.5405339,0.311197329,,,
980.539095,0.310100142,,,
980.537656,0.309002955,,,
980.5362171,0.307905768,,,
980.5347782,0.306808581,,,
980.5333392,0.305711394,,,
980.6799049,0.315580938,,,
980.678466,0.314483751,,,
980.6770271,0.313386564,,,
980.6755881,0.312289377,,,
980.6741492,0.31119219,,,
980.6727103,0.310095003,,,
980.6712713,0.308997816,,,
980.6698324,0.307900629,,,
980.6683935,0.306803442,,,
980.6669545,0.305706255,,,
980.8135202,0.315575799,,,
980.8120813,0.314478612,,,
980.8106423,0.313381425,,,
980.8092034,0.312284238,,,
980.8077645,0.311187051,,,
980.8063255,0.310089864,,,
980.8048866,0.308992677,,,
980.8034477,0.30789549,,,
980.8020087,0.306798303,,,
980.8005698,0.305701116,,,
980.7991309,0.304603929,,,
980.9471355,0.31557066,,,
980.9456966,0.314473473,,,
980.9442576,0.313376286,,,
980.9428187,0.312279099,,,
980.9413798,0.311181912,,,
980.9399408,0.310084725,,,
980.9385019,0.308987538,,,
980.937063,0.307890351,,,
980.935624,0.306793164,,,
980.9341851,0.305695977,,,
980.9327462,0.30459879,,,
981.0793118,0.314468334,,,
981.0778729,0.313371147,,,
981.076434,0.31227396,,,
981.074995,0.311176773,,,
981.0735561,0.310079586,,,
981.0721172,0.308982399,,,
981.0706782,0.307885212,,,
981.0692393,0.306788025,,,
981.0678004,0.305690838,,,
981.0663614,0.304593651,,,
981.2129271,0.314463195,,,
981.2114882,0.313366008,,,
981.2100493,0.312268821,,,
981.2086103,0.311171634,,,
981.2071714,0.310074447,,,
981.2057325,0.30897726,,,
981.2042935,0.307880073,,,
981.2028546,0.306782886,,,
981.2014157,0.305685699,,,
981.1999767,0.304588512,,,
981.3451035,0.313360869,,,
981.3436645,0.312263682,,,
981.3422256,0.311166495,,,
981.3407867,0.310069308,,,
981.3393477,0.308972121,,,
981.3379088,0.307874934,,,
981.3364699,0.306777747,,,
981.3350309,0.30568056,,,
981.333592,0.304583373,,,
981.4787188,0.31335573,,,
981.4772798,0.312258543,,,
981.4758409,0.311161356,,,
981.474402,0.310064169,,,
981.472963,0.308966982,,,
981.4715241,0.307869795,,,
981.4700852,0.306772608,,,
981.4686462,0.305675421,,,
981.6108951,0.312253404,,,
981.6094562,0.311156217,,,
981.6080172,0.31005903,,,
981.6065783,0.308961843,,,
981.6051394,0.307864656,,,
981.6037004,0.306767469,,,
981.6022615,0.305670282,,,
981.7445104,0.312248265,,,
981.7430715,0.311151078,,,
981.7416325,0.310053891,,,
981.7401936,0.308956704,,,
981.7387547,0.307859517,,,
981.7373157,0.30676233,,,
981.7358768,0.305665143,,,
981.7344379,0.304567955,,,
981.8781257,0.312243126,,,
981.8766867,0.311145939,,,
981.8752478,0.310048752,,,
981.8738089,0.308951565,,,
981.8723699,0.307854378,,,
981.870931,0.306757191,,,
981.8694921,0.305660003,,,
981.8680531,0.304562816,,,
982.011741,0.312237987,,,
982.010302,0.3111408,,,
982.0088631,0.310043613,,,
982.0074242,0.308946426,,,
982.0059852,0.307849239,,,
982.0045463,0.306752051,,,
982.0031074,0.305654864,,,
982.0016684,0.304557677,,,
982.1439173,0.311135661,,,
982.1424784,0.310038474,,,
982.1410394,0.308941286,,,
982.1396005,0.307844099,,,
982.1381616,0.306746912,,,
982.1367226,0.305649725,,,
982.1352837,0.304552538,,,
982.2789715,0.312227709,,,
982.2775326,0.311130522,,,
982.2760937,0.310033334,,,
982.2746547,0.308936147,,,
982.2732158,0.30783896,,,
982.2717769,0.306741773,,,
982.2703379,0.305644586,,,
982.268899,0.304547399,,,
982.2674601,0.303450212,,,
982.4125868,0.31222257,,,
982.4111479,0.311125382,,,
982.4097089,0.310028195,,,
982.40827,0.308931008,,,
982.4068311,0.307833821,,,
982.4053921,0.306736634,,,
982.4039532,0.305639447,,,
982.4025143,0.30454226,,,
982.4010753,0.303445073,,,
982.5462021,0.31221743,,,
982.5447632,0.311120243,,,
982.5433242,0.310023056,,,
982.5418853,0.308925869,,,
982.5404464,0.307828682,,,
982.5390074,0.306731495,,,
982.5375685,0.305634308,,,
982.5361296,0.304537121,,,
982.5346906,0.303439934,,,
982.6798174,0.312212291,,,
982.6783784,0.311115104,,,
982.6769395,0.310017917,,,
982.6755006,0.30892073,,,
982.6740616,0.307823543,,,
982.6726227,0.306726356,,,
982.6711838,0.305629169,,,
982.6697448,0.304531982,,,
982.6683059,0.303434795,,,
982.8119937,0.311109965,,,
982.8105548,0.310012778,,,
982.8091159,0.308915591,,,
982.8076769,0.307818404,,,
982.806238,0.306721217,,,
982.8047991,0.30562403,,,
982.8033601,0.304526843,,,
982.8019212,0.303429656,,,
982.8004823,0.302332469,,,
982.945609,0.311104826,,,
982.9441701,0.310007639,,,
982.9427311,0.308910452,,,
982.9412922,0.307813265,,,
982.9398533,0.306716078,,,
982.9384143,0.305618891,,,
982.9369754,0.304521704,,,
982.9355365,0.303424517,,,
982.9340975,0.30232733,,,
983.0777854,0.3100025,,,
983.0763464,0.308905313,,,
983.0749075,0.307808126,,,
983.0734686,0.306710939,,,
983.0720296,0.305613752,,,
983.0705907,0.304516565,,,
983.0691518,0.303419378,,,
983.0677128,0.302322191,,,
983.2114006,0.309997361,,,
983.2099617,0.308900174,,,
983.2085228,0.307802987,,,
983.2070838,0.3067058,,,
983.2056449,0.305608613,,,
983.204206,0.304511426,,,
983.202767,0.303414239,,,
983.2013281,0.302317052,,,
983.3464549,0.311089409,,,
983.3450159,0.309992222,,,
983.343577,0.308895035,,,
983.3421381,0.307797848,,,
983.3406991,0.306700661,,,
983.3392602,0.305603474,,,
983.3378213,0.304506287,,,
983.3363823,0.3034091,,,
983.3349434,0.302311913,,,
983.4800701,0.31108427,,,
983.4786312,0.309987083,,,
983.4771923,0.308889896,,,
983.4757533,0.307792709,,,
983.4743144,0.306695522,,,
983.4728755,0.305598335,,,
983.4714365,0.304501148,,,
983.4699976,0.303403961,,,
983.4685587,0.302306774,,,
983.4671197,0.301209587,,,
