Energy (eV),Intensity
953.1,5.964469054
953.11,5.966273258
953.12,5.966711972
953.13,5.965984073
953.14,5.964288438
953.15,5.961823942
953.16,5.958789463
953.17,5.955384654
953.18,5.951885283
953.19,5.948706272
953.2,5.946277381
953.21,5.945028372
953.22,5.945389005
953.23,5.947789041
953.24,5.95265824
953.25,5.960426363
953.26,5.96570677
953.27,5.967998495
953.28,5.970418862
953.29,5.972960834
953.3,5.975617377
953.31,5.978381456
953.32,5.981246038
953.33,5.984204086
953.34,5.987248567
953.35,5.990372446
953.36,5.993568688
953.37,5.996830258
953.38,6.000150122
953.39,6.003521245
953.4,6.006936592
953.41,6.010389129
953.42,6.013871821
953.43,6.017377634
953.44,6.020899532
953.45,6.024430481
953.46,6.027963447
953.47,6.031491394
953.48,6.035007288
953.49,6.038504094
953.5,6.041974779
953.51,6.045412306
953.52,6.048809641
953.53,6.05215975
953.54,6.055455598
953.55,6.05869015
953.56,6.061856372
953.57,6.064947228
953.58,6.067955685
953.59,6.070874708
953.6,6.073697261
953.61,6.07641631
953.62,6.079024822
953.63,6.081515759
953.64,6.08388209
953.65,6.086116777
953.66,6.088212788
953.67,6.090163086
953.68,6.091960638
953.69,6.094217947
953.7,6.09749873
953.71,6.100027216
953.72,6.102022437
953.73,6.103703424
953.74,6.105289208
953.75,6.106998822
953.76,6.109051297
953.77,6.111665665
953.78,6.115060957
953.79,6.119456205
953.8,6.12507044
953.81,6.132122695
953.82,6.140832
953.83,6.151417387
953.84,6.164097889
953.85,6.179092536
953.86,6.19662036
953.87,6.203891182
953.88,6.210666572
953.89,6.217725585
953.9,6.225055984
953.91,6.232645533
953.92,6.240481996
953.93,6.248553138
953.94,6.256846722
953.95,6.265350511
953.96,6.274052271
953.97,6.282939764
953.98,6.292000755
953.99,6.301223007
954,6.310594285
954.01,6.320102352
954.02,6.329734972
954.03,6.339479909
954.04,6.349324928
954.05,6.359257791
954.06,6.369266263
954.07,6.379338108
954.08,6.389461089
954.09,6.399622971
954.1,6.409811517
954.11,6.420014492
954.12,6.430219658
954.13,6.440414781
954.14,6.450587624
954.15,6.460725951
954.16,6.470817525
954.17,6.480850111
954.18,6.490811473
954.19,6.500689374
954.2,6.510471579
954.21,6.52014585
954.22,6.529699953
954.23,6.539121651
954.24,6.548398708
954.25,6.557518888
954.26,6.566469955
954.27,6.575239672
954.28,6.583815804
954.29,6.592186114
954.3,6.600338366
954.31,6.608260325
954.32,6.615939754
954.33,6.623364417
954.34,6.630522078
954.35,6.6374005
954.36,6.643987449
954.37,6.650270687
954.38,6.656237978
954.39,6.684191195
954.4,6.704108674
954.41,6.716189228
954.42,6.722501793
954.43,6.725115305
954.44,6.7260987
954.45,6.727520912
954.46,6.731450877
954.47,6.7384694
954.48,6.744494287
954.49,6.751924427
954.5,6.760667751
954.51,6.770632188
954.52,6.78172567
954.53,6.793856127
954.54,6.806931489
954.55,6.820859687
954.56,6.835548652
954.57,6.850906313
954.58,6.866840602
954.59,6.883259449
954.6,6.900070785
954.61,6.917182539
954.62,6.934502644
954.63,6.951939028
954.64,6.969399623
954.65,6.986802173
954.66,7.004112074
954.67,7.02130916
954.68,7.038373269
954.69,7.055284238
954.7,7.072021906
954.71,7.088566111
954.72,7.104896689
954.73,7.12099348
954.74,7.136836321
954.75,7.15240505
954.76,7.167679504
954.77,7.182639522
954.78,7.197264941
954.79,7.211535599
954.8,7.225431335
954.81,7.238931985
954.82,7.259697527
954.83,7.284217248
954.84,7.307355902
954.85,7.329308279
954.86,7.35026917
954.87,7.370433363
954.88,7.38999565
954.89,7.40915082
954.9,7.428093665
954.91,7.438161758
954.92,7.447642664
954.93,7.457180535
954.94,7.466805442
954.95,7.476547456
954.96,7.486436645
954.97,7.496503079
954.98,7.50677683
954.99,7.517287966
955,7.528066557
955.01,7.539142674
955.02,7.550546385
955.03,7.562307762
955.04,7.574456874
955.05,7.587023791
955.06,7.600038582
955.07,7.613531319
955.08,7.624682193
955.09,7.634214353
955.1,7.64392786
955.11,7.653791637
955.12,7.663774606
955.13,7.673845691
955.14,7.683973814
955.15,7.694127897
955.16,7.704276862
955.17,7.714389633
955.18,7.724435132
955.19,7.73438228
955.2,7.744200001
955.21,7.753857218
955.22,7.763322852
955.23,7.772565826
955.24,7.781555063
955.25,7.790259486
955.26,7.798648016
955.27,7.806689576
955.28,7.814353089
955.29,7.821607476
955.3,7.828421662
955.31,7.834764568
955.32,7.840605117
955.33,7.84591223
955.34,7.85561895
955.35,7.864776742
955.36,7.869895921
955.37,7.871697194
955.38,7.870901266
955.39,7.868228843
955.4,7.864400632
955.41,7.860137338
955.42,7.856159667
955.43,7.853069134
955.44,7.850885612
955.45,7.84945182
955.46,7.848610437
955.47,7.848204142
955.48,7.848075612
955.49,7.848067527
955.5,7.848022564
955.51,7.847832226
955.52,7.847615701
955.53,7.84729557
955.54,7.846851133
955.55,7.846261689
955.56,7.845506538
955.57,7.844564979
955.58,7.843416311
955.59,7.842039835
955.6,7.840414849
955.61,7.838520653
955.62,7.836336547
955.63,7.833841831
955.64,7.831015802
955.65,7.827837762
955.66,7.82428701
955.67,7.820342845
955.68,7.815984566
955.69,7.812733203
955.7,7.809402649
955.71,7.805905056
955.72,7.802254299
955.73,7.798464254
955.74,7.794548796
955.75,7.7905218
955.76,7.786397141
955.77,7.782188694
955.78,7.777910335
955.79,7.773575938
955.8,7.769199379
955.81,7.764794533
955.82,7.760375275
955.83,7.755955481
955.84,7.751549025
955.85,7.747169782
955.86,7.742831629
955.87,7.738548439
955.88,7.734334089
955.89,7.730202453
955.9,7.726167407
955.91,7.722242825
955.92,7.718442583
955.93,7.714780556
955.94,7.71127062
955.95,7.708689919
955.96,7.706259672
955.97,7.703921138
955.98,7.701673195
955.99,7.699514723
956,7.697444598
956.01,7.6954617
956.02,7.693564908
956.03,7.691753099
956.04,7.690025152
956.05,7.688379947
956.06,7.68681636
956.07,7.685333272
956.08,7.68392956
956.09,7.682604102
956.1,7.681355779
956.11,7.680183466
956.12,7.679086045
956.13,7.678062392
956.14,7.677111386
956.15,7.676231907
956.16,7.675422832
956.17,7.67468304
956.18,7.674011409
956.19,7.673406818
956.2,7.672868145
956.21,7.67239427
956.22,7.67198407
956.23,7.671636424
956.24,7.67135021
956.25,7.671124308
956.26,7.670957595
956.27,7.67084895
956.28,7.670797251
956.29,7.670843311
956.3,7.67150635
956.31,7.672750917
956.32,7.674341113
956.33,7.676041042
956.34,7.677614806
956.35,7.678826508
956.36,7.67944025
956.37,7.679220135
956.38,7.678696327
956.39,7.678412582
956.4,7.678082909
956.41,7.677707718
956.42,7.677287414
956.43,7.676822407
956.44,7.676313103
956.45,7.675759911
956.46,7.675163238
956.47,7.674523492
956.48,7.67384108
956.49,7.673116411
956.5,7.672349892
956.51,7.671541931
956.52,7.670692935
956.53,7.669803312
956.54,7.66887347
956.55,7.667903817
956.56,7.66689476
956.57,7.665846708
956.58,7.664760066
956.59,7.663635245
956.6,7.662472651
956.61,7.661272691
956.62,7.660035774
956.63,7.658762308
956.64,7.657452699
956.65,7.656107356
956.66,7.654726687
956.67,7.653311099
956.68,7.651861
956.69,7.650376797
956.7,7.648858899
956.71,7.647307712
956.72,7.645723646
956.73,7.644107106
956.74,7.642458502
956.75,7.640778241
956.76,7.639066731
956.77,7.637324379
956.78,7.635551592
956.79,7.63374878
956.8,7.631916349
956.81,7.629308991
956.82,7.624510305
956.83,7.619571158
956.84,7.614523376
956.85,7.609398783
956.86,7.604229202
956.87,7.599046459
956.88,7.593882377
956.89,7.588768781
956.9,7.583737496
956.91,7.578820345
956.92,7.574049153
956.93,7.569455745
956.94,7.565071944
956.95,7.560929576
956.96,7.557060464
956.97,7.553496433
956.98,7.550269306
956.99,7.545032107
957,7.540761181
957.01,7.537341786
957.02,7.534446427
957.03,7.531747605
957.04,7.528917826
957.05,7.525629591
957.06,7.521555404
957.07,7.517374672
957.08,7.515429775
957.09,7.51332821
957.1,7.511065103
957.11,7.508635582
957.12,7.506034775
957.13,7.503257808
957.14,7.500299809
957.15,7.497155905
957.16,7.493821223
957.17,7.490290892
957.18,7.486560038
957.19,7.482623788
957.2,7.47847727
957.21,7.474115611
957.22,7.469533939
957.23,7.46472738
957.24,7.459691063
957.25,7.454420113
957.26,7.44890966
957.27,7.443154829
957.28,7.437150749
957.29,7.430892547
957.3,7.424375349
957.31,7.417594284
957.32,7.410544479
957.33,7.404643663
957.34,7.402613028
957.35,7.400562585
957.36,7.398492976
957.37,7.39640484
957.38,7.394298821
957.39,7.392175559
957.4,7.390035696
957.41,7.387879874
957.42,7.385708733
957.43,7.383522915
957.44,7.381323062
957.45,7.379109815
957.46,7.376883815
957.47,7.374645705
957.48,7.372396124
957.49,7.370135716
957.5,7.36786512
957.51,7.36558498
957.52,7.363295935
957.53,7.360998628
957.54,7.358693699
957.55,7.356381791
957.56,7.354063545
957.57,7.351739602
957.58,7.349410604
957.59,7.347077192
957.6,7.344740008
957.61,7.342399692
957.62,7.340056887
957.63,7.337712233
957.64,7.335366373
957.65,7.333019948
957.66,7.330673598
957.67,7.328327966
957.68,7.325983694
957.69,7.323641421
957.7,7.321301791
957.71,7.318965443
957.72,7.316633021
957.73,7.314305164
957.74,7.311982515
957.75,7.309665716
957.76,7.307355406
957.77,7.305052229
957.78,7.302756824
957.79,7.300469835
957.8,7.298191902
957.81,7.295923666
957.82,7.293665769
957.83,7.291418853
957.84,7.289183559
957.85,7.286960528
957.86,7.284750402
957.87,7.282553822
957.88,7.28037143
957.89,7.278203866
957.9,7.276051774
957.91,7.273915793
957.92,7.271796565
957.93,7.269694733
957.94,7.267610936
957.95,7.265545817
957.96,7.263500018
957.97,7.261474178
957.98,7.259468941
957.99,7.257484947
958,7.255522838
958.01,7.253583256
958.02,7.251666841
958.03,7.249774235
958.04,7.247906079
958.05,7.246063016
958.06,7.244245686
958.07,7.242454731
958.08,7.240690792
958.09,7.238954511
958.1,7.237246529
958.11,7.235567488
958.12,7.233918028
958.13,7.232298792
958.14,7.230710421
958.15,7.229153556
958.16,7.227628839
958.17,7.226136912
958.18,7.224678414
958.19,7.223253989
958.2,7.221864277
958.21,7.220509921
958.22,7.21919156
958.23,7.217909837
958.24,7.216665394
958.25,7.215458871
958.26,7.21429091
958.27,7.213162153
958.28,7.212073241
958.29,7.203118885
958.3,7.197510448
958.31,7.195196228
958.32,7.195340895
958.33,7.197109119
958.34,7.19966557
958.35,7.202174918
958.36,7.203801832
958.37,7.203850209
958.38,7.20312768
958.39,7.201886026
958.4,7.200176548
958.41,7.198050546
958.42,7.195559321
958.43,7.192754172
958.44,7.189686401
958.45,7.186407308
958.46,7.182968192
958.47,7.179420355
958.48,7.175815097
958.49,7.172203718
958.5,7.168637518
958.51,7.165167799
958.52,7.16184586
958.53,7.158723001
958.54,7.155850524
958.55,7.151137609
958.56,7.147318028
958.57,7.144452993
958.58,7.142403884
958.59,7.14103208
958.6,7.140198961
958.61,7.139765907
958.62,7.139594298
958.63,7.13954569
958.64,7.139500996
958.65,7.139377683
958.66,7.139097276
958.67,7.138581298
958.68,7.137751273
958.69,7.136528725
958.7,7.13483518
958.71,7.13259216
958.72,7.129729348
958.73,7.126301745
958.74,7.122462513
958.75,7.118367436
958.76,7.114172299
958.77,7.110032888
958.78,7.106104988
958.79,7.102544383
958.8,7.09950686
958.81,7.097114352
958.82,7.095319892
958.83,7.09402394
958.84,7.09312694
958.85,7.092529334
958.86,7.092131567
958.87,7.09183408
958.88,7.091537318
958.89,7.091142072
958.9,7.090587533
958.91,7.089885511
958.92,7.089055895
958.93,7.088118572
958.94,7.087093432
958.95,7.086000361
958.96,7.084859248
958.97,7.083689982
958.98,7.082509877
958.99,7.081296651
959,7.079996957
959.01,7.078556614
959.02,7.076921442
959.03,7.075037262
959.04,7.072849893
959.05,7.070305154
959.06,7.067348867
959.07,7.066610549
959.08,7.066056753
959.09,7.065491002
959.1,7.064913864
959.11,7.064325907
959.12,7.063727698
959.13,7.063119807
959.14,7.062502799
959.15,7.061877244
959.16,7.061243709
959.17,7.060602761
959.18,7.05995497
959.19,7.059300901
959.2,7.058641124
959.21,7.057976206
959.22,7.057306714
959.23,7.056633218
959.24,7.055956284
959.25,7.05527648
959.26,7.054594374
959.27,7.053910534
959.28,7.053225528
959.29,7.052539924
959.3,7.051854289
959.31,7.051169191
959.32,7.050485198
959.33,7.049802878
959.34,7.049122798
959.35,7.048445527
959.36,7.047771632
959.37,7.047101682
959.38,7.046436243
959.39,7.045775884
959.4,7.045121172
959.41,7.044472676
959.42,7.043830963
959.43,7.0431966
959.44,7.042570157
959.45,7.0419522
959.46,7.041343298
959.47,7.040744018
959.48,7.040154928
959.49,7.039576595
959.5,7.039009589
959.51,7.038454475
959.52,7.037911823
959.53,7.037382201
959.54,7.036866175
959.55,7.036364314
959.56,7.035877185
959.57,7.035405357
959.58,7.034949397
959.59,7.032692414
959.6,7.030867272
959.61,7.029652101
959.62,7.029055598
959.63,7.029086459
959.64,7.029753382
959.65,7.031065062
959.66,7.033030197
959.67,7.035036308
959.68,7.035514891
959.69,7.03601113
959.7,7.036524296
959.71,7.037053659
959.72,7.037598491
959.73,7.038158063
959.74,7.038731646
959.75,7.039318512
959.76,7.03991793
959.77,7.040529174
959.78,7.041151512
959.79,7.041784218
959.8,7.042426562
959.81,7.043077815
959.82,7.043737248
959.83,7.044404132
959.84,7.045077739
959.85,7.045757339
959.86,7.046442204
959.87,7.047131605
959.88,7.047824813
959.89,7.0485211
959.9,7.049219735
959.91,7.049919991
959.92,7.050621139
959.93,7.051322449
959.94,7.052023194
959.95,7.052722643
959.96,7.053420068
959.97,7.054114741
959.98,7.054805932
959.99,7.055492912
960,7.056174954
960.01,7.056851327
960.02,7.057521303
960.03,7.058184153
960.04,7.058839149
960.05,7.05948556
960.06,7.06012266
960.07,7.060749718
960.08,7.061366005
960.09,7.061970794
960.1,7.062563355
960.11,7.063142959
960.12,7.063708877
960.13,7.064260381
960.14,7.064796741
960.15,7.065317229
960.16,7.065821116
960.17,7.066307673
960.18,7.066776172
960.19,7.067775462
960.2,7.069952551
960.21,7.071561667
960.22,7.072704558
960.23,7.073482973
960.24,7.073998658
960.25,7.074353363
960.26,7.074648834
960.27,7.074986819
960.28,7.075464659
960.29,7.076111067
960.3,7.076900516
960.31,7.077806005
960.32,7.07880053
960.33,7.079857088
960.34,7.080948675
960.35,7.082048288
960.36,7.083128924
960.37,7.084167943
960.38,7.085164692
960.39,7.086125434
960.4,7.087056436
960.41,7.08796396
960.42,7.088854274
960.43,7.08973364
960.44,7.090608326
960.45,7.091484375
960.46,7.09234277
960.47,7.09311665
960.48,7.093733774
960.49,7.094121901
960.5,7.094208789
960.51,7.093922196
960.52,7.09318988
960.53,7.091939601
960.54,7.090116296
960.55,7.087933024
960.56,7.085815052
960.57,7.08419345
960.58,7.083499288
960.59,7.084163638
960.6,7.086617571
960.61,7.091292157
960.62,7.098618468
960.63,7.099728731
960.64,7.100191503
960.65,7.100661882
960.66,7.101139773
960.67,7.101625081
960.68,7.10211771
960.69,7.102617566
960.7,7.103124553
960.71,7.103638577
960.72,7.10415954
960.73,7.10468735
960.74,7.105221909
960.75,7.105763124
960.76,7.106310899
960.77,7.106865138
960.78,7.107425746
960.79,7.107992629
960.8,7.10856569
960.81,7.109144835
960.82,7.109729969
960.83,7.110320996
960.84,7.11091782
960.85,7.111520348
960.86,7.112128483
960.87,7.11274213
960.88,7.113361195
960.89,7.113985581
960.9,7.114615194
960.91,7.115249938
960.92,7.115889719
960.93,7.11653444
960.94,7.117184007
960.95,7.117838325
960.96,7.118497297
960.97,7.11916083
960.98,7.119828828
960.99,7.120501195
961,7.121177837
961.01,7.121858657
961.02,7.122543562
961.03,7.123232455
961.04,7.123925242
961.05,7.124621826
961.06,7.125322114
961.07,7.12602601
961.08,7.126733418
961.09,7.127444243
961.1,7.12815839
961.11,7.128875765
961.12,7.12959627
961.13,7.130319812
961.14,7.131046296
961.15,7.131775625
961.16,7.132507705
961.17,7.13324244
961.18,7.133979736
961.19,7.134719496
961.2,7.135461627
961.21,7.136206032
961.22,7.136952616
961.23,7.137701284
961.24,7.138451941
961.25,7.139204492
961.26,7.139958841
961.27,7.140714894
961.28,7.141472554
961.29,7.142231727
961.3,7.142992317
961.31,7.14375423
961.32,7.14451737
961.33,7.145281642
961.34,7.14604695
961.35,7.146813199
961.36,7.147580295
961.37,7.148348142
961.38,7.149116644
961.39,7.149885707
961.4,7.150655234
961.41,7.151425132
961.42,7.152195305
961.43,7.152965657
961.44,7.153736093
961.45,7.154506519
961.46,7.155276838
961.47,7.156046956
961.48,7.156816778
961.49,7.157586207
961.5,7.158355149
961.51,7.15912351
961.52,7.159891192
961.53,7.160658102
961.54,7.161424144
961.55,7.162189222
961.56,7.162953243
961.57,7.163716109
961.58,7.164477727
961.59,7.165238
961.6,7.165996834
961.61,7.166754134
961.62,7.167509804
961.63,7.168263748
961.64,7.169015873
961.65,7.169766082
961.66,7.17051428
961.67,7.171260372
961.68,7.172004263
961.69,7.172745858
961.7,7.173485061
961.71,7.174221777
961.72,7.174955911
961.73,7.175687368
961.74,7.176416052
961.75,7.177141868
961.76,7.177864722
961.77,7.178584517
961.78,7.179301159
961.79,7.180014552
961.8,7.180724601
961.81,7.181431211
961.82,7.182134286
961.83,7.182833732
961.84,7.183529454
961.85,7.184221355
961.86,7.18490934
961.87,7.185593316
961.88,7.186273185
961.89,7.186948854
961.9,7.187620226
961.91,7.188287207
961.92,7.188949701
961.93,7.189607614
961.94,7.190260849
961.95,7.190909312
961.96,7.191552907
961.97,7.19219154
961.98,7.192825114
961.99,7.193453536
962,7.194076708
962.01,7.194694538
962.02,7.195306928
962.03,7.195913784
962.04,7.19651501
962.05,7.197110512
962.06,7.197700194
962.07,7.198283961
962.08,7.198861718
962.09,7.199433369
962.1,7.19999882
962.11,7.200557974
962.12,7.201110737
962.13,7.201657014
962.14,7.202196709
962.15,7.202729727
962.16,7.203255973
962.17,7.203775352
962.18,7.204287768
962.19,7.204793126
962.2,7.205291332
962.21,7.205782288
962.22,7.206265902
962.23,7.206742077
962.24,7.207210717
962.25,7.207671729
962.26,7.208125016
962.27,7.208570484
962.28,7.209008036
962.29,7.209437579
962.3,7.209859016
962.31,7.210272252
962.32,7.210677193
962.33,7.211073743
962.34,7.211461807
962.35,7.211841289
962.36,7.215769826
962.37,7.219803235
962.38,7.221322472
962.39,7.220940781
962.4,7.219271409
962.41,7.216927601
962.42,7.214522603
962.43,7.21266966
962.44,7.211982018
962.45,7.212155447
962.46,7.212511901
962.47,7.21304623
962.48,7.213745254
962.49,7.214595795
962.5,7.215584673
962.51,7.21669871
962.52,7.217924727
962.53,7.219249544
962.54,7.220659982
962.55,7.222142864
962.56,7.223685008
962.57,7.225273238
962.58,7.226894372
962.59,7.228535234
962.6,7.230182643
962.61,7.23182342
962.62,7.233444387
962.63,7.235032365
962.64,7.236574174
962.65,7.238056636
962.66,7.239466571
962.67,7.240790801
962.68,7.242016146
962.69,7.243129428
962.7,7.244117468
962.71,7.246196633
962.72,7.247371968
962.73,7.247707264
962.74,7.247419131
962.75,7.246724176
962.76,7.245839011
962.77,7.244980243
962.78,7.244364483
962.79,7.244207397
962.8,7.244612101
962.81,7.245463844
962.82,7.246622946
962.83,7.247949726
962.84,7.249304505
962.85,7.250547601
962.86,7.251539335
962.87,7.252140025
962.88,7.252223549
962.89,7.251879737
962.9,7.251371639
962.91,7.250967183
962.92,7.250934296
962.93,7.251540907
962.94,7.253054943
962.95,7.255744332
962.96,7.259877001
962.97,7.260885231
962.98,7.261558489
962.99,7.262257285
963,7.262980812
963.01,7.263728264
963.02,7.264498834
963.03,7.265291718
963.04,7.266106108
963.05,7.266941198
963.06,7.267796183
963.07,7.268670256
963.08,7.26956261
963.09,7.270472441
963.1,7.271398942
963.11,7.272341306
963.12,7.273298728
963.13,7.274270402
963.14,7.27525552
963.15,7.276253278
963.16,7.277262869
963.17,7.278283487
963.18,7.279314325
963.19,7.280354578
963.2,7.28140344
963.21,7.282460104
963.22,7.283523764
963.23,7.284593615
963.24,7.285668849
963.25,7.286748662
963.26,7.287832246
963.27,7.288918796
963.28,7.290007505
963.29,7.291097567
963.3,7.292188177
963.31,7.293278528
963.32,7.294367814
963.33,7.295455229
963.34,7.296539967
963.35,7.297621221
963.36,7.298698185
963.37,7.299770054
963.38,7.300836022
963.39,7.301895281
963.4,7.302947026
963.41,7.303990451
963.42,7.30502475
963.43,7.306049116
963.44,7.307062744
963.45,7.308064827
963.46,7.309054559
963.47,7.310031135
963.48,7.310993747
963.49,7.31194159
963.5,7.312873858
963.51,7.313789744
963.52,7.314688443
963.53,7.315569148
963.54,7.316431053
963.55,7.317273352
963.56,7.318095239
963.57,7.318895908
963.58,7.319674553
963.59,7.320430367
963.6,7.321162544
963.61,7.321870279
963.62,7.322552765
963.63,7.323209196
963.64,7.323838765
963.65,7.324440668
963.66,7.327063621
963.67,7.329843799
963.68,7.331207871
963.69,7.331426088
963.7,7.330768705
963.71,7.329505975
963.72,7.32790815
963.73,7.326245483
963.74,7.324788229
963.75,7.32446768
963.76,7.324250589
963.77,7.324052289
963.78,7.323872181
963.79,7.323709667
963.8,7.323564147
963.81,7.323435025
963.82,7.323321701
963.83,7.323223576
963.84,7.323140054
963.85,7.323070535
963.86,7.32301442
963.87,7.322971113
963.88,7.322940013
963.89,7.322920523
963.9,7.322912044
963.91,7.322913979
963.92,7.322925728
963.93,7.322946693
963.94,7.322976276
963.95,7.323013879
963.96,7.323058903
963.97,7.323110749
963.98,7.32316882
963.99,7.323232517
964,7.323301241
964.01,7.323374394
964.02,7.323451379
964.03,7.323531596
964.04,7.323614446
964.05,7.323699333
964.06,7.323785657
964.07,7.323872819
964.08,7.323960223
964.09,7.324047268
964.1,7.324133358
964.11,7.324217892
964.12,7.324300274
964.13,7.324379904
964.14,7.324456185
964.15,7.324528517
964.16,7.324596303
964.17,7.324658945
964.18,7.324826039
964.19,7.324969178
964.2,7.325008239
964.21,7.32497216
964.22,7.324889878
964.23,7.324790327
964.24,7.324702446
964.25,7.32465517
964.26,7.324677437
964.27,7.324789268
964.28,7.324964585
964.29,7.325162446
964.3,7.325341902
964.31,7.325462004
964.32,7.325481805
964.33,7.325360354
964.34,7.325056704
964.35,7.324530352
964.36,7.323795941
964.37,7.322975862
964.38,7.322204971
964.39,7.321618128
964.4,7.32135019
964.41,7.321536015
964.42,7.322310462
964.43,7.323808388
964.44,7.325023625
964.45,7.325652491
964.46,7.326333552
964.47,7.327063655
964.48,7.327839647
964.49,7.328658377
964.5,7.329516692
964.51,7.33041144
964.52,7.331339469
964.53,7.332297626
964.54,7.33328276
964.55,7.334291717
964.56,7.335321346
964.57,7.336368494
964.58,7.337430009
964.59,7.338502739
964.6,7.339583532
964.61,7.340669235
964.62,7.341756696
964.63,7.342842763
964.64,7.343924283
964.65,7.344998104
964.66,7.346061074
964.67,7.347110041
964.68,7.348141852
964.69,7.349153356
964.7,7.350141399
964.71,7.35110283
964.72,7.352034496
964.73,7.352933245
964.74,7.353795925
964.75,7.354619384
964.76,7.355400468
964.77,7.356136027
964.78,7.356822907
964.79,7.358942825
964.8,7.36047426
964.81,7.361322537
964.82,7.361566303
964.83,7.361284202
964.84,7.36055488
964.85,7.359456982
964.86,7.358069155
964.87,7.356470305
964.88,7.354772282
964.89,7.353151489
964.9,7.351791826
964.91,7.350877198
964.92,7.350591505
964.93,7.351118651
964.94,7.352642536
964.95,7.355347065
964.96,7.357466831
964.97,7.358546963
964.98,7.359708096
964.99,7.360944462
965,7.362250293
965.01,7.363619821
965.02,7.365047278
965.03,7.366526897
965.04,7.368052909
965.05,7.369619547
965.06,7.371221043
965.07,7.372851628
965.08,7.374505535
965.09,7.376176996
965.1,7.377860243
965.11,7.379549508
965.12,7.381239023
965.13,7.382923021
965.14,7.384595733
965.15,7.386251391
965.16,7.387884228
965.17,7.389488475
965.18,7.391058365
965.19,7.39258813
965.2,7.394072002
965.21,7.395504213
965.22,7.396878995
965.23,7.39819058
965.24,7.3994332
965.25,7.400601087
965.26,7.401688474
965.27,7.402689593
965.28,7.403598675
965.29,7.404409953
965.3,7.405117658
965.31,7.406845739
965.32,7.407359187
965.33,7.406884797
965.34,7.405825035
965.35,7.404582369
965.36,7.403559266
965.37,7.403158194
965.38,7.403781617
965.39,7.405212488
965.4,7.405371296
965.41,7.405536713
965.42,7.405708617
965.43,7.405886885
965.44,7.406071396
965.45,7.406262029
965.46,7.406458661
965.47,7.406661171
965.48,7.406869436
965.49,7.407083336
965.5,7.407302748
965.51,7.407527551
965.52,7.407757622
965.53,7.40799284
965.54,7.408233083
965.55,7.408478229
965.56,7.408728157
965.57,7.408982745
965.58,7.409241871
965.59,7.409505413
965.6,7.409773249
965.61,7.410045257
965.62,7.410321317
965.63,7.410601305
965.64,7.4108851
965.65,7.411172581
965.66,7.411463625
965.67,7.411758112
965.68,7.412055918
965.69,7.412356922
965.7,7.412661002
965.71,7.412968038
965.72,7.413277906
965.73,7.413590485
965.74,7.413905653
965.75,7.414223288
965.76,7.414543269
965.77,7.414865474
965.78,7.415189781
965.79,7.415516068
965.8,7.415844214
965.81,7.416174096
965.82,7.416505593
965.83,7.416838583
965.84,7.417172944
965.85,7.417508555
965.86,7.417845293
965.87,7.418183038
965.88,7.418521666
965.89,7.418861056
965.9,7.419201087
965.91,7.419541637
965.92,7.419882583
965.93,7.420223805
965.94,7.42056518
965.95,7.420906586
965.96,7.421247902
965.97,7.421589006
965.98,7.421929776
965.99,7.42227009
966,7.422609827
966.01,7.422948865
966.02,7.423287081
966.03,7.423624355
966.04,7.423960563
966.05,7.424295586
966.06,7.4246293
966.07,7.424961584
966.08,7.425292316
966.09,7.425621374
966.1,7.425948638
966.11,7.426273983
966.12,7.42659729
966.13,7.426918436
966.14,7.427237299
966.15,7.427553758
966.16,7.427867691
966.17,7.428178975
966.18,7.42848749
966.19,7.428793113
966.2,7.429095723
966.21,7.429395197
966.22,7.429691415
966.23,7.429984254
966.24,7.430273592
966.25,7.430559308
966.26,7.430841279
966.27,7.431119385
966.28,7.431393503
966.29,7.431663511
966.3,7.431929288
966.31,7.432190711
966.32,7.43244766
966.33,7.432700012
966.34,7.432947646
966.35,7.433190439
966.36,7.43342827
966.37,7.433661017
966.38,7.433888558
966.39,7.434110772
966.4,7.434327536
966.41,7.434538729
966.42,7.43474423
966.43,7.434943916
966.44,7.435137665
966.45,7.435325356
966.46,7.435506866
966.47,7.435682075
966.48,7.43585086
966.49,7.4360131
966.5,7.436168673
966.51,7.436317456
966.52,7.436459328
966.53,7.436594168
966.54,7.436721854
966.55,7.436842263
966.56,7.436955274
966.57,7.437060765
966.58,7.437158614
966.59,7.437248701
966.6,7.437330901
966.61,7.437405095
966.62,7.43747116
966.63,7.437528975
966.64,7.437578417
966.65,7.437619364
966.66,7.437651696
966.67,7.43767529
966.68,7.437690024
966.69,7.437695777
966.7,7.437692427
966.71,7.437679852
966.72,7.43765793
966.73,7.437626539
966.74,7.437585558
966.75,7.437534865
966.76,7.437474338
966.77,7.437403855
966.78,7.437160536
966.79,7.436672399
966.8,7.436035847
966.81,7.435259544
966.82,7.434352151
966.83,7.433322334
966.84,7.432178754
966.85,7.430930075
966.86,7.429584961
966.87,7.428152074
966.88,7.426640078
966.89,7.425057636
966.9,7.423413411
966.91,7.421716067
966.92,7.419974267
966.93,7.418196674
966.94,7.416391951
966.95,7.414568762
966.96,7.41273577
966.97,7.410901637
966.98,7.409075028
966.99,7.407264606
967,7.405479033
967.01,7.403726973
967.02,7.40201709
967.03,7.400358046
967.04,7.398758505
967.05,7.39722713
967.06,7.395772584
967.07,7.394403531
967.08,7.393128633
967.09,7.391956555
967.1,7.390895958
